FSW_CYCLE [int], FSW_PAYLOAD_RELEASED [bool], FSW_DROGUE_RELEASED [bool], FSW_PARACHUTE_RELEASED [bool], FSW_LIFTOFF_TIME [s], FSW_STATE [enum], EST_ABS_ALTI [m], EST_REL_ALTI [m], EST_VERT_VEL [m/s], TIMESTAMP [s], BMP_STATUS [bool], BMP_PRESSURE [Pa], BMP_TEMPERATURE [°C], INA_STATUS [bool], INA_VOLTAGE [V], INA_CURRENT [mA], INA_POWER [mW], MPU_STATUS [bool], MPU_ACC_X [G], MPU_ACC_Y [G], MPU_ACC_Z [G], MPU_GYRO_X [°/s], MPU_GYRO_Y [°/s], MPU_GYRO_Z [°/s], MPU_MAG_X [uT], MPU_MAG_Y [uT], MPU_MAG_Z [uT], GPIO_RBF [bool], GPIO_BW [bool], INPUT_TIMESTAMP [s], OUTPUT_TIMESTAMP [s], 
27006, 1, 1, 1, 1069.151123, 5, 187.432983, 30.654129, 6.805171, 1107.529541, 0, 99121.320313, 16.963766, 0, 12.096000, 123.199997, 1490.227173, 0, 0.089599, -0.991455, 0.048584, -18.829346, -50.704956, 18.447876, -15.765847, 24.932037, 38.206318, 0, 0, 1107.529541, 1107.556885, 
27007, 1, 1, 1, 1069.151123, 5, 187.476471, 30.697617, 6.813986, 1107.569702, 0, 99120.796875, 16.961533, 0, 12.088000, 110.500000, 1335.723999, 0, 0.080322, -0.995117, 0.017334, -21.743774, -52.413940, 22.720337, -13.932609, 22.732151, 38.560081, 0, 0, 1107.569702, 1107.597168, 
27008, 1, 1, 1, 1069.151123, 5, 186.755096, 29.976242, 7.475769, 1107.609863, 0, 99129.218750, 16.963766, 0, 12.092000, 115.199997, 1392.998291, 0, 0.071044, -0.993652, -0.004638, -23.620605, -55.847168, 26.428223, -14.482580, 22.548828, 38.029438, 0, 0, 1107.609863, 1107.637451, 
27009, 1, 1, 1, 1069.151123, 5, 186.380386, 29.601532, 7.290737, 1107.651123, 0, 99133.468750, 16.948137, 0, 12.092000, 110.599998, 1337.375244, 0, 0.050537, -0.991699, -0.037353, -23.910522, -61.126709, 30.380249, -14.299256, 19.798971, 37.498795, 0, 0, 1107.651123, 1107.677856, 
27010, 1, 1, 1, 1069.151123, 5, 186.423203, 29.644348, 6.861250, 1107.691284, 0, 99132.953125, 16.945904, 0, 12.088000, 113.699997, 1374.405640, 0, 0.044433, -0.990479, -0.056152, -22.552490, -65.841675, 32.897949, -14.115932, 21.082237, 37.321915, 0, 0, 1107.691284, 1107.718140, 
27011, 1, 1, 1, 1069.151123, 5, 186.041153, 29.262299, 7.072384, 1107.732544, 0, 99137.421875, 16.948137, 0, 12.096000, 123.500000, 1493.856079, 0, 0.025634, -0.995361, -0.061035, -19.439697, -69.015503, 34.622192, -13.199314, 17.599085, 37.145031, 0, 0, 1107.732544, 1107.758545, 
27012, 1, 1, 1, 1069.151123, 5, 185.788925, 29.010071, 7.344265, 1107.772705, 0, 99140.328125, 16.943672, 0, 12.088000, 113.900002, 1376.823120, 0, 0.004638, -1.006348, -0.076171, -15.182495, -69.915771, 35.278320, -11.732723, 15.765847, 36.083744, 0, 0, 1107.772705, 1107.798706, 
27013, 1, 1, 1, 1069.151123, 5, 186.044846, 29.265991, 5.636042, 1107.812866, 0, 99137.312500, 16.939205, 0, 12.096000, 116.300003, 1406.764893, 0, -0.035156, -1.006348, -0.102051, -10.574341, -73.623657, 34.683228, -11.182752, 15.949171, 33.784290, 0, 0, 1107.812866, 1107.839111, 
27014, 1, 1, 1, 1069.151123, 5, 185.237289, 28.458435, 6.851611, 1107.854126, 0, 99146.773438, 16.945904, 0, 12.092000, 110.300003, 1333.747681, 0, -0.057128, -1.017334, -0.094726, -5.813599, -78.231812, 32.745361, -10.632780, 14.665904, 34.668697, 0, 0, 1107.854126, 1107.879395, 
27015, 1, 1, 1, 1069.151123, 5, 185.493210, 28.714355, 6.357049, 1107.894287, 0, 99143.757813, 16.941439, 0, 12.100000, 106.099998, 1283.810059, 0, -0.090332, -1.009033, -0.059814, -0.946045, -71.716309, 29.251099, -10.999428, 12.832666, 33.961174, 0, 0, 1107.894287, 1107.919556, 
27016, 1, 1, 1, 1069.151123, 5, 185.028595, 28.249741, 7.113241, 1107.935547, 0, 99149.156250, 16.939205, 0, 12.092000, 124.699997, 1507.872314, 0, -0.114746, -1.019531, -0.036132, 3.143311, -55.068970, 24.124146, -11.182752, 12.282695, 31.661718, 0, 0, 1107.935547, 1107.959961, 
27017, 1, 1, 1, 1069.151123, 5, 184.772003, 27.993149, 7.184294, 1107.975708, 0, 99152.179688, 16.943672, 0, 12.084000, 105.000000, 1268.819946, 0, -0.139160, -1.025146, -0.052734, 5.905151, -39.779663, 18.142700, -10.449456, 11.549399, 32.723003, 0, 0, 1107.975708, 1108.000244, 
27018, 1, 1, 1, 1069.151123, 5, 184.433502, 27.654648, 6.690430, 1108.015747, 0, 99156.125000, 16.943672, 0, 12.100000, 109.199997, 1321.320068, 0, -0.140625, -1.027100, -0.029052, 7.232666, -19.668579, 11.840820, -9.716162, 10.082809, 30.246670, 0, 0, 1108.015747, 1108.040649, 
27019, 1, 1, 1, 1069.151123, 5, 184.519836, 27.740982, 6.237407, 1108.057129, 0, 99155.085938, 16.939205, 0, 12.096000, 104.199997, 1260.403198, 0, -0.148926, -1.033447, -0.018554, 7.812500, 0.350952, 5.783081, -11.182752, 10.082809, 30.600431, 0, 0, 1108.057129, 1108.080933, 
27020, 1, 1, 1, 1069.151123, 5, 184.263916, 27.485062, 6.470166, 1108.097290, 0, 99158.101563, 16.943672, 0, 12.100000, 104.900002, 1269.289917, 0, -0.140869, -1.031006, -0.023437, 8.056641, 4.699707, 0.366211, -9.899486, 10.632780, 30.069788, 0, 0, 1108.097290, 1108.121216, 
27021, 1, 1, 1, 1069.151123, 5, 183.925430, 27.146576, 6.405370, 1108.138428, 0, 99162.046875, 16.943672, 0, 12.100000, 119.400002, 1444.739990, 0, -0.124268, -1.022705, -0.011230, 7.659912, -0.839233, -3.982544, -9.899486, 12.099371, 29.008501, 0, 0, 1108.138428, 1108.161377, 
27022, 1, 1, 1, 1069.151123, 5, 183.799362, 27.020508, 5.744741, 1108.178711, 0, 99163.500000, 16.941439, 0, 12.092000, 103.400002, 1250.312866, 0, -0.100830, -1.010010, 0.013916, 6.988525, -1.312256, -7.369995, -9.716162, 11.182752, 28.831619, 0, 0, 1108.178711, 1108.201782, 
27023, 1, 1, 1, 1069.151123, 5, 183.542786, 26.763931, 5.922118, 1108.218872, 0, 99166.523438, 16.945904, 0, 12.096000, 109.599998, 1325.721558, 0, -0.087158, -1.006592, 0.019043, 6.225586, 6.134033, -9.887695, -8.432895, 10.632780, 27.947214, 0, 0, 1108.218872, 1108.242065, 
27024, 1, 1, 1, 1069.151123, 5, 183.373886, 26.595032, 6.020698, 1108.260132, 0, 99168.492188, 16.945904, 0, 12.088000, 114.000000, 1378.031982, 0, -0.070800, -0.998779, 0.006835, 5.004883, 13.748169, -10.894775, -9.349514, 11.916047, 29.892906, 0, 0, 1108.260132, 1108.282349, 
27025, 1, 1, 1, 1069.151123, 5, 183.412949, 26.634094, 5.215731, 1108.300293, 0, 99168.085938, 16.952602, 0, 12.084000, 116.400002, 1406.577515, 0, -0.051025, -0.993896, 0.022949, 3.463745, 19.149780, -11.001587, -10.999428, 12.099371, 29.362263, 0, 0, 1108.300293, 1108.322754, 
27026, 1, 1, 1, 1069.151123, 5, 182.439743, 25.660889, 6.534823, 1108.340454, 0, 99179.414063, 16.950369, 0, 12.084000, 126.699997, 1531.042847, 0, -0.034668, -1.012207, 0.039550, 1.846313, 27.725220, -10.925293, -9.532838, 12.466019, 30.069788, 0, 0, 1108.340454, 1108.362915, 
27027, 1, 1, 1, 1069.151123, 5, 182.565796, 25.786942, 5.427606, 1108.381714, 0, 99177.960938, 16.952602, 0, 12.088000, 115.099998, 1391.328735, 0, -0.020263, -1.020508, 0.031982, -0.106812, 36.514282, -10.238647, -10.816104, 12.649343, 29.892906, 0, 0, 1108.381714, 1108.403320, 
27028, 1, 1, 1, 1069.151123, 5, 181.888245, 25.109390, 5.828259, 1108.421875, 0, 99185.859375, 16.952602, 0, 12.096000, 115.900002, 1401.926392, 0, -0.011230, -1.030518, 0.016601, -2.426147, 37.963867, -8.987427, -11.366076, 11.732723, 31.131075, 0, 0, 1108.421875, 1108.443604, 
27029, 1, 1, 1, 1069.151123, 5, 181.714890, 24.936035, 6.100032, 1108.463135, 0, 99187.945313, 16.961533, 0, 12.092000, 110.099998, 1331.329224, 0, 0.009765, -1.024414, 0.018798, -5.020142, 39.047241, -7.415771, -11.366076, 13.199314, 30.777311, 0, 0, 1108.463135, 1108.483765, 
27030, 1, 1, 1, 1069.151123, 5, 181.588852, 24.809998, 5.776568, 1108.503296, 0, 99189.398438, 16.959301, 0, 12.096000, 110.500000, 1336.608032, 0, 0.022460, -1.013184, 0.025390, -7.400513, 48.110962, -5.538940, -10.632780, 13.565961, 32.899887, 0, 0, 1108.503296, 1108.524048, 
27031, 1, 1, 1, 1069.151123, 5, 181.250427, 24.471573, 5.888403, 1108.543457, 0, 99193.343750, 16.959301, 0, 12.092000, 119.800003, 1448.621582, 0, 0.029541, -0.994385, 0.008544, -9.414673, 56.762695, -3.570557, -11.549399, 12.649343, 35.553101, 0, 0, 1108.543457, 1108.564453, 
27032, 1, 1, 1, 1069.151123, 5, 181.124405, 24.345551, 6.374862, 1108.584717, 0, 99194.796875, 16.957067, 0, 12.088000, 111.000000, 1341.767944, 0, 0.030273, -0.977295, -0.014404, -11.459351, 58.700562, -0.656128, -11.916047, 13.015990, 34.491814, 0, 0, 1108.584717, 1108.604736, 
27033, 1, 1, 1, 1069.151123, 5, 181.167908, 24.389053, 5.279755, 1108.624878, 0, 99194.273438, 16.954834, 0, 12.092000, 114.900002, 1389.370850, 0, 0.034912, -0.963623, -0.024902, -12.512207, 60.791016, 1.571655, -10.632780, 15.032552, 35.376221, 0, 0, 1108.624878, 1108.645142, 
27034, 1, 1, 1, 1069.151123, 5, 181.120560, 24.341705, 5.665151, 1108.666138, 0, 99194.906250, 16.965998, 0, 12.092000, 109.400002, 1322.864746, 0, 0.031005, -0.959229, -0.031250, -12.969971, 67.718506, 2.975464, -10.449456, 14.849228, 37.321915, 0, 0, 1108.666138, 1108.685303, 
27035, 1, 1, 1, 1069.151123, 5, 180.316391, 23.537537, 6.113775, 1108.706299, 0, 99204.265625, 16.963766, 0, 12.096000, 111.199997, 1345.075195, 0, 0.036621, -0.963379, -0.040771, -12.741089, 75.469971, 4.058838, -10.999428, 16.132494, 38.913841, 0, 0, 1108.706299, 1108.725586, 
27036, 1, 1, 1, 1069.151123, 5, 180.021530, 23.242676, 6.163426, 1108.746460, 0, 99207.687500, 16.961533, 0, 12.092000, 122.400002, 1480.060791, 0, 0.032226, -0.947754, -0.060791, -11.993408, 80.749512, 4.943848, -12.282695, 15.582523, 41.213299, 0, 0, 1108.746460, 1108.765869, 
27037, 1, 1, 1, 1069.151123, 5, 179.978012, 23.199158, 5.770652, 1108.787842, 0, 99208.210938, 16.963766, 0, 12.088000, 111.699997, 1350.229614, 0, 0.028808, -0.949707, -0.074707, -10.971069, 84.152222, 5.371094, -11.732723, 15.399199, 39.975128, 0, 0, 1108.787842, 1108.806152, 
27038, 1, 1, 1, 1069.151123, 5, 179.470123, 22.691269, 6.551671, 1108.827881, 0, 99214.132813, 16.963766, 0, 12.096000, 110.199997, 1332.979126, 0, 0.033447, -0.967041, -0.094726, -9.628296, 88.653564, 5.447388, -9.532838, 16.865789, 44.220276, 0, 0, 1108.827881, 1108.846558, 
27039, 1, 1, 1, 1069.151123, 5, 179.091476, 22.312622, 6.709838, 1108.868164, 0, 99218.500000, 16.957067, 0, 12.096000, 125.000000, 1512.000122, 0, 0.044433, -0.970459, -0.093261, -7.736206, 92.208862, 5.157471, -9.899486, 17.599085, 45.635326, 0, 0, 1108.868164, 1108.886841, 
27040, 1, 1, 1, 1069.151123, 5, 178.749237, 21.970383, 6.713644, 1108.909424, 0, 99222.554688, 16.965998, 0, 12.084000, 110.300003, 1332.865112, 0, 0.042480, -0.961182, -0.105957, -5.157471, 94.070435, 4.821777, -11.549399, 17.415762, 44.397156, 0, 0, 1108.909424, 1108.927246, 
27041, 1, 1, 1, 1069.151123, 5, 178.835602, 22.056747, 6.439133, 1108.949585, 0, 99221.515625, 16.961533, 0, 12.092000, 119.099998, 1440.157104, 0, 0.044433, -0.957275, -0.112061, -2.105713, 94.787598, 4.226685, -10.632780, 20.532265, 48.465424, 0, 0, 1108.949585, 1108.967529, 
27042, 1, 1, 1, 1069.151123, 5, 178.666107, 21.887253, 6.317165, 1108.990845, 0, 99223.492188, 16.961533, 0, 12.088000, 109.500000, 1323.635986, 0, 0.058349, -0.974121, -0.110352, 0.976563, 97.183228, 3.753662, -11.182752, 19.982294, 48.996067, 0, 0, 1108.990845, 1109.007690, 
27043, 1, 1, 1, 1069.151123, 5, 178.075836, 21.296982, 6.872783, 1109.031006, 0, 99230.343750, 16.957067, 0, 12.096000, 110.000000, 1330.559937, 0, 0.058593, -0.999512, -0.106445, 4.074097, 98.968506, 3.555298, -10.632780, 23.465446, 49.526711, 0, 0, 1109.031006, 1109.048096, 
27044, 1, 1, 1, 1069.151123, 5, 177.988800, 21.209946, 7.036362, 1109.071167, 0, 99231.390625, 16.961533, 0, 12.096000, 125.099998, 1513.209595, 0, 0.060058, -1.022217, -0.103271, 7.324219, 96.832275, 3.753662, -10.266132, 24.565390, 50.234234, 0, 0, 1109.071167, 1109.088257, 
27045, 1, 1, 1, 1069.151123, 5, 177.823914, 21.045059, 5.979266, 1109.112427, 0, 99233.250000, 16.952602, 0, 12.076000, 119.800003, 1446.704834, 0, 0.063720, -1.039063, -0.084472, 10.192871, 92.437744, 4.119873, -10.082809, 26.948599, 51.118641, 0, 0, 1109.112427, 1109.128662, 
27046, 1, 1, 1, 1069.151123, 5, 177.150635, 20.371780, 7.024703, 1109.152588, 0, 99241.039063, 16.943672, 0, 12.088000, 127.900002, 1546.055176, 0, 0.055908, -1.054443, -0.064697, 12.481689, 89.569092, 4.562378, -11.549399, 25.115360, 51.118641, 0, 0, 1109.152588, 1109.168945, 
27047, 1, 1, 1, 1069.151123, 5, 177.446045, 20.667191, 5.754348, 1109.193848, 0, 99237.609375, 16.945904, 0, 12.088000, 110.099998, 1330.888794, 0, 0.055664, -1.068359, -0.051513, 14.236450, 86.868286, 4.943848, -11.366076, 28.231865, 51.649284, 0, 0, 1109.193848, 1109.209229, 
27048, 1, 1, 1, 1069.151123, 5, 177.154587, 20.375732, 5.914820, 1109.234131, 0, 99240.929688, 16.934740, 0, 12.092000, 111.400002, 1347.048828, 0, 0.044189, -1.061279, -0.040771, 15.518188, 84.213257, 5.310059, -11.182752, 29.515131, 51.826164, 0, 0, 1109.234131, 1109.249512, 
27049, 1, 1, 1, 1069.151123, 5, 177.154587, 20.375732, 5.751346, 1109.274292, 0, 99240.929688, 16.934740, 0, 12.084000, 130.100006, 1572.128418, 0, 0.037353, -1.063965, -0.014648, 16.067505, 81.756592, 5.355835, -12.099371, 30.065104, 51.295521, 0, 0, 1109.274292, 1109.289795, 
27050, 1, 1, 1, 1069.151123, 5, 176.733261, 19.954407, 5.858871, 1109.314453, 0, 99245.812500, 16.930275, 0, 12.080000, 115.400002, 1394.031982, 0, 0.024902, -1.051025, -0.009277, 15.899658, 76.385498, 5.264282, -11.549399, 30.981722, 51.472401, 0, 0, 1109.314453, 1109.330200, 
27051, 1, 1, 1, 1069.151123, 5, 177.032608, 20.253754, 5.307157, 1109.355713, 0, 99242.273438, 16.923576, 0, 12.092000, 124.699997, 1507.872314, 0, 0.005371, -1.025146, 0.004882, 15.060425, 69.488525, 4.806519, -11.182752, 34.281551, 51.826164, 0, 0, 1109.355713, 1109.370483, 
27052, 1, 1, 1, 1069.151123, 5, 176.312637, 19.533783, 6.298397, 1109.395752, 0, 99250.687500, 16.925810, 0, 12.088000, 132.699997, 1604.077637, 0, -0.007324, -0.983887, 0.030273, 13.778687, 71.884155, 4.226685, -11.182752, 33.548256, 51.826164, 0, 0, 1109.395752, 1109.410767, 
27053, 1, 1, 1, 1069.151123, 5, 176.481415, 19.702560, 6.017080, 1109.437134, 0, 99248.718750, 16.925810, 0, 12.100000, 105.599998, 1277.760010, 0, -0.003173, -0.978027, 0.027099, 12.023926, 79.223633, 3.524780, -12.832666, 34.464874, 53.064331, 0, 0, 1109.437134, 1109.451050, 
27054, 1, 1, 1, 1069.151123, 5, 175.891373, 19.112518, 5.739352, 1109.477295, 0, 99255.570313, 16.921345, 0, 12.096000, 114.099998, 1380.153564, 0, 0.002441, -0.973633, 0.013183, 9.902954, 79.177856, 2.212524, -13.382637, 36.114788, 51.472401, 0, 0, 1109.477295, 1109.491333, 
27055, 1, 1, 1, 1069.151123, 5, 175.973755, 19.194901, 5.250060, 1109.517456, 0, 99254.640625, 16.925810, 0, 12.096000, 104.500000, 1264.031982, 0, 0.005859, -0.951172, 0.015136, 7.659912, 74.371338, 0.518799, -12.832666, 35.564816, 50.941757, 0, 0, 1109.517456, 1109.531738, 
27056, 1, 1, 1, 1069.151123, 5, 176.060806, 19.281952, 5.081512, 1109.558716, 0, 99253.593750, 16.921345, 0, 12.100000, 108.800003, 1316.479980, 0, 0.010253, -0.940918, 0.041503, 5.783081, 69.198608, -1.220703, -13.199314, 38.131351, 50.941757, 0, 0, 1109.558716, 1109.572021, 
27057, 1, 1, 1, 1069.151123, 5, 175.635559, 18.856705, 4.973520, 1109.598877, 0, 99258.585938, 16.925810, 0, 12.096000, 122.400002, 1480.550415, 0, 0.004394, -0.941895, 0.028808, 3.799438, 62.240601, -2.792358, -12.466019, 38.864647, 52.356808, 0, 0, 1109.598877, 1109.612183, 
27058, 1, 1, 1, 1069.151123, 5, 175.592026, 18.813171, 4.533844, 1109.640015, 0, 99259.109375, 16.928043, 0, 12.100000, 105.599998, 1277.760010, 0, 0.017578, -0.957764, 0.033203, 2.670288, 51.742554, -3.860474, -12.649343, 40.514561, 51.118641, 0, 0, 1109.640015, 1109.652466, 
27059, 1, 1, 1, 1069.151123, 5, 175.721939, 18.943085, 3.922750, 1109.681152, 0, 99257.546875, 16.921345, 0, 12.096000, 120.099998, 1452.729614, 0, 0.020996, -0.969971, 0.016357, 1.525879, 41.229248, -4.440308, -13.382637, 40.514561, 52.179924, 0, 0, 1109.681152, 1109.692749, 
27060, 1, 1, 1, 1069.151123, 5, 175.170807, 18.391953, 4.742063, 1109.722412, 0, 99263.992188, 16.923576, 0, 12.088000, 103.400002, 1249.899170, 0, 0.016601, -0.948975, 0.008789, 0.427246, 28.289795, -4.806519, -13.382637, 41.247856, 51.118641, 0, 0, 1109.722412, 1109.733154, 
27061, 1, 1, 1, 1069.151123, 5, 174.450272, 17.671417, 5.462848, 1109.762573, 0, 99272.414063, 16.925810, 0, 12.096000, 113.400002, 1371.686401, 0, 0.026367, -0.963135, 0.044433, -0.335693, 18.218994, -4.745483, -13.199314, 42.531120, 51.649284, 0, 0, 1109.762573, 1109.773438, 
27062, 1, 1, 1, 1069.151123, 5, 174.025055, 17.246201, 5.241510, 1109.803833, 0, 99277.406250, 16.930275, 0, 12.088000, 105.900002, 1280.119141, 0, 0.040283, -0.972168, 0.033691, -1.022339, 12.008667, -4.135132, -13.015990, 42.347797, 50.057354, 0, 0, 1109.803833, 1109.813843, 
27063, 1, 1, 1, 1069.151123, 5, 173.348114, 16.569260, 6.004817, 1109.843994, 0, 99285.304688, 16.930275, 0, 12.100000, 108.099998, 1308.010010, 0, 0.054199, -1.008789, 0.011718, -1.617432, 2.456665, -2.944946, -13.565961, 42.531120, 50.941757, 0, 0, 1109.843994, 1109.854126, 
27064, 1, 1, 1, 1069.151123, 5, 173.855652, 17.076797, 5.142044, 1109.884155, 0, 99279.382813, 16.930275, 0, 12.096000, 121.400002, 1468.454346, 0, 0.066406, -0.977783, 0.001464, -2.319336, -11.260986, -1.068115, -12.832666, 42.897770, 52.003044, 0, 0, 1109.884155, 1109.894287, 
27065, 1, 1, 1, 1069.151123, 5, 173.561050, 16.782196, 4.644744, 1109.925415, 0, 99282.804688, 16.928043, 0, 12.088000, 104.800003, 1266.822388, 0, 0.078613, -1.003906, 0.011230, -2.304077, -23.590088, 1.312256, -13.749285, 41.614502, 50.764877, 0, 0, 1109.925415, 1109.934692, 
27066, 1, 1, 1, 1069.151123, 5, 173.222260, 16.443405, 5.473149, 1109.965576, 0, 99286.757813, 16.928043, 0, 12.096000, 114.800003, 1388.620850, 0, 0.087646, -1.022949, 0.012695, -1.754761, -31.784058, 4.165649, -12.649343, 40.881207, 51.118641, 0, 0, 1109.965576, 1109.974976, 
27067, 1, 1, 1, 1069.151123, 5, 172.289581, 15.510727, 6.297065, 1110.006714, 0, 99297.671875, 16.932508, 0, 12.088000, 106.699997, 1289.789673, 0, 0.086181, -1.071289, 0.005126, -1.510620, -40.435791, 7.034302, -13.932609, 39.597942, 51.295521, 0, 0, 1110.006714, 1110.015503, 
27068, 1, 1, 1, 1069.151123, 5, 172.927017, 16.148163, 5.471129, 1110.046997, 0, 99290.187500, 16.925810, 0, 12.096000, 110.400002, 1335.398315, 0, 0.076904, -1.078613, -0.002685, -1.190186, -49.438477, 9.872437, -13.199314, 38.131351, 52.356808, 0, 0, 1110.046997, 1110.055908, 
27069, 1, 1, 1, 1069.151123, 5, 172.375992, 15.597137, 5.638981, 1110.087158, 0, 99296.632813, 16.928043, 0, 12.096000, 125.699997, 1520.467163, 0, 0.066894, -1.077881, 0.001464, -1.052856, -54.733276, 12.039185, -12.832666, 39.597942, 50.587997, 0, 0, 1110.087158, 1110.096069, 
27070, 1, 1, 1, 1069.151123, 5, 171.738586, 14.959732, 6.852366, 1110.128296, 0, 99304.117188, 16.934740, 0, 12.084000, 109.199997, 1319.572876, 0, 0.048095, -1.108643, 0.008789, -0.671387, -56.457520, 13.549805, -12.099371, 38.131351, 49.880470, 0, 0, 1110.128296, 1110.136475, 
27071, 1, 1, 1, 1069.151123, 5, 171.569214, 14.790359, 6.137755, 1110.168579, 0, 99306.093750, 16.934740, 0, 12.096000, 120.000000, 1451.520020, 0, 0.035400, -1.123047, 0.001708, -0.137329, -58.731079, 14.221191, -13.199314, 34.831524, 51.295521, 0, 0, 1110.168579, 1110.176758, 
27072, 1, 1, 1, 1069.151123, 5, 170.978836, 14.199982, 7.121189, 1110.209839, 0, 99312.953125, 16.930275, 0, 12.084000, 110.500000, 1335.281982, 0, 0.017822, -1.118408, 0.004882, 0.152588, -63.247681, 14.190674, -14.115932, 34.648197, 51.826164, 0, 0, 1110.209839, 1110.217041, 
27073, 1, 1, 1, 1069.151123, 5, 171.148193, 14.369339, 6.137439, 1110.250122, 0, 99310.976563, 16.930275, 0, 12.096000, 110.000000, 1330.559937, 0, 0.008789, -1.106445, 0.002685, 0.183105, -67.611694, 13.534546, -13.199314, 34.831524, 50.234234, 0, 0, 1110.250122, 1110.257446, 
27074, 1, 1, 1, 1069.151123, 5, 170.510162, 13.731308, 7.070735, 1110.290161, 0, 99318.468750, 16.936974, 0, 12.084000, 130.800003, 1580.587158, 0, 0.005615, -1.054932, 0.003417, -0.396729, -70.663452, 12.268066, -13.565961, 31.898342, 50.587997, 0, 0, 1110.290161, 1110.297852, 
27075, 1, 1, 1, 1069.151123, 5, 170.896561, 14.117706, 6.683333, 1110.331421, 0, 99313.882813, 16.925810, 0, 12.072000, 121.400002, 1465.540771, 0, -0.003906, -1.043213, 0.013183, -1.266479, -74.096680, 10.818481, -13.382637, 31.348370, 49.703590, 0, 0, 1110.331421, 1110.338135, 
27076, 1, 1, 1, 1069.151123, 5, 170.427887, 13.649033, 6.740599, 1110.371460, 0, 99319.398438, 16.932508, 0, 12.084000, 130.800003, 1580.587158, 0, -0.004150, -1.027832, 0.011962, -2.761841, -76.614380, 9.048462, -14.115932, 27.681894, 48.996067, 0, 0, 1110.371460, 1110.378418, 
27077, 1, 1, 1, 1069.151123, 5, 170.345627, 13.566772, 6.789652, 1110.412720, 0, 99320.328125, 16.928043, 0, 12.084000, 108.699997, 1313.530884, 0, -0.011474, -1.004639, 0.020996, -4.943848, -77.362061, 6.973267, -13.382637, 29.148485, 48.642303, 0, 0, 1110.412720, 1110.418579, 
27078, 1, 1, 1, 1069.151123, 5, 169.625381, 12.846527, 7.899873, 1110.452881, 0, 99328.750000, 16.930275, 0, 12.092000, 115.900002, 1401.462891, 0, -0.010009, -0.985352, 0.016845, -6.683350, -76.446533, 5.340576, -13.015990, 26.581951, 48.996067, 0, 0, 1110.452881, 1110.458984, 
27079, 1, 1, 1, 1069.151123, 5, 170.176285, 13.397430, 6.471864, 1110.494141, 0, 99322.304688, 16.928043, 0, 12.088000, 111.000000, 1341.767944, 0, -0.009033, -0.975830, 0.015625, -7.934570, -76.934814, 3.723145, -13.015990, 25.848656, 48.288540, 0, 0, 1110.494141, 1110.499146, 
27080, 1, 1, 1, 1069.151123, 5, 169.625381, 12.846527, 6.253046, 1110.534180, 0, 99328.750000, 16.930275, 0, 12.092000, 112.699997, 1362.768433, 0, -0.012695, -0.970703, 0.003417, -9.353638, -79.025269, 2.288818, -13.932609, 24.565390, 46.696613, 0, 0, 1110.534180, 1110.539551, 
27081, 1, 1, 1, 1069.151123, 5, 168.862305, 12.083450, 6.690911, 1110.575439, 0, 99337.687500, 16.934740, 0, 12.096000, 126.099998, 1525.305542, 0, -0.000976, -0.972412, -0.004638, -10.543823, -78.842163, 1.281738, -13.749285, 22.182180, 46.519730, 0, 0, 1110.575439, 1110.579834, 
27082, 1, 1, 1, 1069.151123, 5, 168.948730, 12.169876, 5.701590, 1110.615601, 0, 99336.648438, 16.930275, 0, 12.084000, 109.599998, 1324.406372, 0, 0.000732, -0.979980, -0.018798, -11.505127, -76.889038, 0.762939, -11.549399, 22.548828, 45.458443, 0, 0, 1110.615601, 1110.620239, 
27083, 1, 1, 1, 1069.151123, 5, 168.697174, 11.918320, 6.685374, 1110.655762, 0, 99339.554688, 16.925810, 0, 12.092000, 119.400002, 1443.784790, 0, 0.003662, -0.993164, -0.016845, -12.191772, -74.432373, 0.808716, -12.466019, 21.265560, 46.342850, 0, 0, 1110.655762, 1110.660400, 
27084, 1, 1, 1, 1069.151123, 5, 168.784271, 12.005417, 6.191673, 1110.696899, 0, 99338.507813, 16.921345, 0, 12.088000, 110.500000, 1335.723999, 0, 0.010253, -1.010498, -0.012695, -12.405396, -70.526123, 1.007080, -11.182752, 20.348942, 43.689632, 0, 0, 1110.696899, 1110.700806, 
